医療法人社団光仁会　梶川病院,広島県広島市西区天満町8番7号,広島県,末丸　直子,活性化自己リンパ球を用いたがん免疫療法,希望クリニック認定再生医療等委員会,その他 (がん・腫瘍/免疫/アレルギー/こころ/など),免疫細胞を用いる治療,治療
医療法人社団順生会　はにゅう整形外科,埼玉県越谷市相模町3-139-1,埼玉県,羽生　亮,多血小板血漿（PRP）を用いた変形性関節症に対する疼痛緩和,日本先進医療医師会特定認定再生医療等委員会,四肢 (手/腕/足/肘/膝/関節/など),濃縮した血小板を用いる治療,治療
水谷内科小児科医院,愛知県名古屋市中村区 名駅南1-11-1,愛知県,片平 智行,活性化自己リンパ球を用いたがん免疫療法,希望クリニック認定再生医療等委員会,その他 (がん・腫瘍/免疫/アレルギー/こころ/など),免疫細胞を用いる治療,治療
医療法人社団京仁会　TOMクリニック美容外科新橋院,東京都港区新橋三丁目７番３号 新橋フォディアビル５階,東京都,古寺　常人,PRP(多血小板血漿Platelet Rich Plasma)を用いた育毛を目的とした再生医療,日本先進医療医師会再生医療等委員会,頭部 (目(眼)/鼻/耳/口/歯/歯肉/顎/喉/脳/顔/毛髪/首/など),濃縮した血小板を用いる治療,治療
医療法人社団　永　A CLINIC銀座　美容外科　美容皮膚科　形成外科,東京都中央区銀座4-10-10　銀座山王ビル 9階,東京都,山﨑　香名,自家培養真皮線維芽細胞移植術,再生医療普及協会 特定認定再生医療等委員会,頭部 (目(眼)/鼻/耳/口/歯/歯肉/顎/喉/脳/顔/毛髪/首/など),自分の細胞を用いる治療,治療
医療法人社団ことのは　両国きたむら整形外科,東京都墨田区両国3-19-5　シュタム両国ビル2階,東京都,院長　北村　大也,自己多血小板血漿(PRP)を用いた筋・腱・靭帯等、損傷した運動器組織再生治療,特定非営利活動法人　日本アンチエイジング医療協会　認定再生医療等委員会,四肢 (手/腕/足/肘/膝/関節/など),濃縮した血小板を用いる治療,治療
お茶の水セルクリニック,東京都千代田区神田駿河台4-1-1 ウエルトンビル2階,東京都,寺尾友宏,自己多血小板血漿(PRP)を用いた整形外科領域における軟部組織治療,医療法人清悠会認定再生医療委員会,四肢 (手/腕/足/肘/膝/関節/など),濃縮した血小板を用いる治療,治療
医療法人輝鳳会　新大阪クリニック,大阪府大阪市淀川区宮原1-6-1　新大阪ブリックビル8階,大阪府,久藤　しおり,アトピー性疾患患者の主症状に対する自己脂肪由来幹細胞による治療,安全未来特定認定再生医療等委員会,全身 (神経/皮膚/血液/筋肉/骨/リンパ/など),自分の細胞を用いる治療,治療
医療法人　輝鳳会　新大阪クリニック,大阪府大阪市淀川区宮原1-6-1　新大阪ブリックビル8階,大阪府,久藤　しおり,しわ・たるみなど皮膚の加齢性変化に対する自己脂肪由来幹細胞による治療,安全未来特定認定再生医療等委員会,全身 (神経/皮膚/血液/筋肉/骨/リンパ/など),自分の細胞を用いる治療,治療
医療法人　社団　誠歯会　マスダ歯科医院,埼玉県さいたま市見沼区東大宮五丁目35番地18,埼玉県,増田　一生,口腔インプラント治療に伴うCGF（Concentrated Growth Factors：自己血液由来血小板成長因子含有フィブリンゲル）法による顎骨再生術又は歯周組織再生術,オカムラ歯科認定再生医療等委員会,頭部 (目(眼)/鼻/耳/口/歯/歯肉/顎/喉/脳/顔/毛髪/首/など),濃縮した血小板を用いる治療,治療
医療法人社団ニューシティ大崎クリニック,東京都品川区大崎１－６－１ 大崎ニューシティTOC大崎ビル２階,東京都,松岡千花子,NK細胞療法による免疫機能改善,日本薬事法務学会認定再生医療等委員会,その他 (がん・腫瘍/免疫/アレルギー/こころ/など),免疫細胞を用いる治療,治療
医療法人社団ニューシティ大崎クリニック,東京都品川区大崎１－６－１大崎ニューシティ　TOC大崎ビル２階,東京都,松岡千花子,Alpha-Galactosylceramide刺激自己樹状細胞を用いたNKT細胞標的治療,日本薬事法務学会認定再生医療等委員会,その他 (がん・腫瘍/免疫/アレルギー/こころ/など),免疫細胞を用いる治療,治療
医療法人エクラ会　歯科オーラルクリニックエクラ,愛知県日進市岩崎町岩根141番地2 1F,愛知県,小出　貴照,口腔インプラント治療に伴うCGF（Concentrated Growth Factors：自己血液由来血小板成長因子含有フィブリンゲル）法による顎骨再生術又は歯周組織再生術,オカムラ歯科認定再生医療等委員会,頭部 (目(眼)/鼻/耳/口/歯/歯肉/顎/喉/脳/顔/毛髪/首/など),濃縮した血小板を用いる治療,治療
医療法人　輝鳳会　新大阪クリニック,大阪府大阪市淀川区宮原1丁目6ー1　新大阪ブリックビル８階,大阪府,久藤　しおり,変形性関節症に対する自己脂肪由来幹細胞を用いた治療,安全未来特定認定再生医療等委員会,四肢 (手/腕/足/肘/膝/関節/など),自分の細胞を用いる治療,治療
医療法人輝鳳会　新大阪クリニック,大阪府大阪市淀川区宮原1丁目6ー1　新大阪ブリックビル８階,大阪府,久藤　しおり,慢性疼痛に対する自己脂肪由来幹細胞による治療,安全未来特定認定再生医療等委員会,全身 (神経/皮膚/血液/筋肉/骨/リンパ/など),自分の細胞を用いる治療,治療
アヴェニュー六本木クリニック,東京都港区六本木7-14-7 トリニティービル5階,東京都,寺島　洋一,PRP(多血小板血漿Platelet Rich Plasma)を用いた育毛を目的とした再生医療,日本先進医療医師会再生医療等委員会,頭部 (目(眼)/鼻/耳/口/歯/歯肉/顎/喉/脳/顔/毛髪/首/など),濃縮した血小板を用いる治療,治療
アヴェニュー表参道クリニック,東京都港区南青山3-18-16 ル・ボワビル4階,東京都,佐藤　卓士,PRP(多血小板血漿Platelet Rich Plasma)を用いた育毛を目的とした再生医療,日本先進医療医師会再生医療等委員会,頭部 (目(眼)/鼻/耳/口/歯/歯肉/顎/喉/脳/顔/毛髪/首/など),濃縮した血小板を用いる治療,治療
医療法人社団松寿会　デンタルオフィス松川,埼玉県和光市南一丁目6番20号,埼玉県,院長 松川 寿幸,自家血小板含有フィブリンゲル（CGF：concentrated growth factors）を利用した口腔内組織の再生医療,医療法人社団順朋会再生医療等委員会,頭部 (目(眼)/鼻/耳/口/歯/歯肉/顎/喉/脳/顔/毛髪/首/など),濃縮した血小板を用いる治療,治療
医療法人博慈会　内田病院,大分県別府市末広町３番１号,大分県,院長　内田　明宏,多血小板血漿抽出液による関節症治療,ヴィヴィアン特定認定再生医療等委員会,四肢 (手/腕/足/肘/膝/関節/など),濃縮した血小板を用いる治療,治療
医療法人博慈会　内田病院,大分県別府市末広町３番１号,大分県,院長　内田　明宏,多血小板血漿を用いた靭帯・腱及び腱付着部の機能障害・疾患の治療,ヴィヴィアン認定再生医療等委員会,四肢 (手/腕/足/肘/膝/関節/など),濃縮した血小板を用いる治療,治療
